187,JUNIOR MORTGAGE DOCUMENT TYPE CODE,AlphaNumeric,DOCTY,6,,"Type of deed used for recording the second mortgage (e.g., Agreement of Sale, Assumption, Correction Deed)."
PROPERTY SIZE - ENRICHED V3,,,,,,
188,FRONT FOOTAGE,Numeric,,12,4,The linear feet across the front of the lot - facing the street.
189,DEPTH FOOTAGE,Numeric,,12,4,The linear feet between the front and back of the lot.
190,TOTAL NUMBER OF ACRES - ENRICHED,Numeric,,14,4,CoreLogic derived or county provided value that indicates the total acreage of the parcel.
191,TOTAL LAND SQUARE FOOTAGE - ENRICHED,Numeric,,14,,Total land mass in square feet.
192,EASEMENT TYPE CODE,AlphaNumeric,,30,,"County provided code describing easement(s) that may exist on the property. Note: An easement is a right granted to one party with regard to the land of another party. Most easements provide for access across one property to another. This can also be a green space or waterways between two properties or county or city property such as city gas lines running across a property. Example: 2 = Flood Control Easement. Easement value is delivered if available, otherwise easement code is delivered."
193,PARCEL PROPERTY OWNERSHIP RIGHTS - ENRICHED,AlphaNumeric,,2,,"Denotes if parcel property ownership rights are fee simple or leasehold. FS = Fee simple, LH = Lease Hold, UK = Unknown"
STRUCTURE AGE - ENRICHED,,,,,,
194,YEAR BUILT - ENRICHED,Numeric,,4,,This is the construction year of the original building on the parcel as provided by the county. Not all counties maintain both Original and Effective Year Built. Null if not available from the source. Format: YYYY
195,EFFECTIVE YEAR BUILT - ENRICHED,Numeric,,4,,"Typically this field reflects the first year the building was assessed with its current components (e.g., a building is originally constructed in 1960 and a bedroom and bath was added to the building in 1974. In this example, Year Built would be 1960 and the Effective Year Built would be 1974). Certain counties only maintain one Year Built data element, and overlay Original Year Built with Effective Year Built if there was a structural change to the building that affected Assessed Value. In these counties, Year Built will be null and Effective Year Built will contain the single data element provided by the source - examples include Fresno and San Diego counties. Format: YYYY"
STRUCTURE ROOMS - ENRICHED,,,,,,
196,TOTAL NUMBER OF BEDROOMS - ALL BUILDINGS - ENRICHED,Numeric,,7,,CoreLogic calculated total bedrooms for all the buildings on the property.
197,TOTAL NUMBER OF ROOMS - ALL BUILDINGS - ENRICHED,Numeric,,6,,Total number of rooms as supplied by the source.
198,"TOTAL NUMBER OF BATHROOMS - ALL BUILDINGS - ENRICHED
",Numeric,,6,,"Total number of rooms that are considered bathrooms across all buildings on the property.  For example, a half bathroom is considered one room.  "
199,TOTAL NUMBER OF BATHROOMS,Numeric,,7,2,"Total number of rooms that are Bathrooms (Primary Building) if this is the method of establishing bathroom property characterized by the source.  Source values are whole numbers, although field allows for up to 2 decimal places in data deliveries."
200,TOTAL NUMBER OF FULL BATHS - ALL BUILDINGS - ENRICHED,Numeric,,5,,Total number of full bath rooms as supplied by source. If source does not break out full versus partial Baths -field will be null in this case.
201,FULL BATHS QUALITY GRADE - ENRICHED,AlphaNumeric,,26,,Specifies the quality grade of the full bathrooms at the property.
202,TOTAL NUMBER OF HALF BATHS - ALL BUILDINGS - ENRICHED,Numeric,,6,,Total number of half bath rooms (typically comprised of a sink & toilet) as supplied by source. If source does not break out full versus partial Baths – field will be null in this case.
203,HALF BATHS QUALITY GRADE - ENRICHED,AlphaNumeric,,26,,Specifies the quality grade of the half bathrooms at the property.
204,TOTAL NUMBER OF 3QTR BATHS - ALL BUILDINGS - ENRICHED,Numeric,,5,,"Total number of three-quarter bath rooms (typically comprised of a sink, toilet & shower stall) as supplied by source.  If source does not break out full versus partial Baths – field will be null in this case."
205,3QTR BATHS QUALITY GRADE - ENRICHED,AlphaNumeric,,35,,Specifies the quality grade of the three quarter bathrooms at a property.
206,TOTAL NUMBER OF 1QTR BATHS - ALL BUILDINGS - ENRICHED,Numeric,,5,,"Total number of quarter bath rooms (typically comprised only of a sink, as found in many laundry rooms) as supplied by source. If source does not break out full versus partial Baths – field will be null in this case."
207,TOTAL NUMBER OF BATH FIXTURES,Numeric,,5,,"The total number of bathroom fixtures - Primary Building (typically a full bath would have 4 fixtures - 1 = sink, 1 = toilet, 1 = bathtub, 1 = shower head)."
208,TOTAL NUMBER OF BATH FIXTURES - ALL BUILDINGS,Numeric,,5,,"CoreLogic calculated total designated bath fixtures associated with all the bathrooms in all the buildings on the property. Examples: sink, toilet, shower stall, tub and faucets."
STRUCTURE INTERIOR - ENRICHED,,,,,,
209,AIR CONDITIONING INDICATOR - ENRICHED,AlphaNumeric,,1,,"Indicates if the property or unit has a cooling system. Values are Y=Yes, N=No or NULL."
210,AIR CONDITIONING TYPE CODE - ENRICHED,AlphaNumeric,E_AC,3,,"The type of air conditioning method used to cool the building (e.g., Central, Wall Unit, Evaporative)."
211,BASEMENT EXISTS - ENRICHED,AlphaNumeric,,1,,"Identifier to indicate if a basement exists for the specified property. Values are Y, N or NULL (Unknown)"
212,BASEMENT ROOMS NUMBER - ENRICHED,Numeric,,3,,"The total # of rooms located in the basement. Most jurisdictions count any room with a door present, with the exception of bathrooms."
213,BASEMENT TYPE CODE - ENRICHED,AlphaNumeric,E_BSMT,3,,"The type of basement (e.g. Michigan, Finished)."
214,BASEMENT FINISH TYPE CODE,AlphaNumeric,BSMTF,3,,The standardized code that identifies the basement's degree of completion.
215,BASEMENT PERCENTAGE FINISHED - ENRICHED,Numeric,,7,,The size of basement finished as compared to the total size of the basement for a given property expressed as a percentage. e.g. 80 = 80%
216,INTERIOR WALL TYPE CODE - ENRICHED,AlphaNumeric,E_INTWL,3,,"CoreLogic standardized code that identifies the type of interior wall construction of a building. Example: drywall, plywood etc."
217,FIREPLACE INDICATOR - ENRICHED,AlphaNumeric,,1,,"Indicator if fireplace is present within the main building. Values are Y=Yes, N=No or NULL."
218,TOTAL NUMBER OF FIREPLACES - ENRICHED,Numeric,,6,,This represents the number of fireplace openings located within all buildings on the property.
219,FIREPLACE TYPE CODE - ENRICHED,AlphaNumeric,E_FIREP,3,,The primary (main) building's type of fireplace.
220,FLOOR TYPE CODE - ENRICHED,AlphaNumeric,E_FLRCO,3,,"The type of floor construction (e.g., Concrete, Plywood)."
221,HEATING TYPE CODE - ENRICHED,AlphaNumeric,E_HEAT,3,,"Type or method of heating (e.g., Hot Water, Heat Pump, Baseboard, Radiant)."
222,STORIES TYPE CODE,AlphaNumeric,STORY,3,,"Type / number of stories (e.g., Split Foyer, Tri Level, 2 Story)."
223,TOTAL NUMBER OF STORIES - ENRICHED,Numeric,,8,2,Number of stories associated with the building.
STRUCTURE EXTERIOR - ENRICHED,,,,,,
224,BUILDING TYPE CODE,AlphaNumeric,BLDG,3,,"The primary building type (e.g., Bowling Alley, Supermarket)."
225,BUILDING IMPROVEMENT TYPE CODE,AlphaNumeric,IMPRV,3,,"The primary improvement type (e.g., Grain Silo, Hanger, Marina)."
226,BUILDING IMPROVEMENT CONDITION CODE,AlphaNumeric,COND,3,,"This represents the physical condition of the main improvement (e.g., Good, Fair, Under Construction)."
227,BUILDING QUALITY CODE - ENRICHED,AlphaNumeric,E_QUAL,3,,"Type of construction quality of building (e.g., excellent, economical)."
228,BUILDING STYLE TYPE CODE - ENRICHED,AlphaNumeric,E_STYLE,3,,"Type of building style (e.g., Colonial, Cape Code, Bungalow)."
229,BUILDING SHAPE TYPE CODE - ENRICHED,AlphaNumeric,E_SHAPE,3,,"Code that identifies the shape of the building (e.g.: Square, L-Shaped, Rectangular)."
230,CONSTRUCTION MATERIAL TYPE CODE - ENRICHED,AlphaNumeric,E_CNSTR,3,,"The primary type of product used in the construction of a building (e.g., Steel / Glass, Concrete Block, Log)."
231,EXTERIOR WALL TYPE CODE - ENRICHED,AlphaNumeric,E_EXTNW,3,,"The type and/or finish of the exterior walls (e.g., Vinyl Siding, Brick Veneer, Frame / Stone)."
232,FOUNDATION TYPE CODE - ENRICHED,AlphaNumeric,E_FDTYP,3,,"The primary foundation type used for the property (e.g. Slab, Continuous Footing, Mud Sill)."
233,FOUNDATION MATERIAL TYPE CODE - ENRICHED,AlphaNumeric,E_FDMAT,3,,Code that describes the primary foundation material (e.g. Concrete).
234,FRAME TYPE CODE,AlphaNumeric,FRAME,3,,"The type of wall framing used (e.g., Bar Joist, Reinforced Concrete, Flexicore)."
235,GARAGE TYPE CODE - ENRICHED,AlphaNumeric,E_GRGCD,3,,"Type of garage or carport present (e.g., Attached Finished, Enclosed Carport, Basement Garage)."
236,TOTAL NUMBER OF PARKING SPACES - ENRICHED,Numeric,,8,,This represents the total number of parking spaces or car capacity associated with the garage or parking type.
237,PARKING TYPE CODE,AlphaNumeric,PARKG,3,,"Type of parking found on the parcel. This is typically commercial or communal in nature (e.g., Condos)."
238,POOL INDICATOR - ENRICHED,AlphaNumeric,,1,,"Identifier to indicate if a pool is present on the parcel.   Values are Y=Yes, N=No or NULL."
239,POOL TYPE CODE - ENRICHED,AlphaNumeric,E_POOL,3,,"Type of pool, construction or pool amenities (e.g., Kidney, Gunite, Vinyl, Jacuzzi, Heated)."
240,ROOF COVER TYPE CODE - ENRICHED,AlphaNumeric,E_RFCO,3,,"Type of roof covering (e.g., Clay Tile, Aluminum, Shake)."
241,ROOF SHAPE TYPE CODE - ENRICHED,AlphaNumeric,E_RFSH,3,,"The roof shape of the primary building. (e.g., Gambrel, Gable, Flat, Mansard)."
242,PORCH INDICATOR - ENRICHED,AlphaNumeric,,1,,"Indicates if the property has a porch. Values are Y=Yes, N=No or NULL."
243,PATIO INDICATOR - ENRICHED,AlphaNumeric,,1,,"Indicates if the property has a patio. Values are Y=Yes, N=No or NULL."
244,SOLAR PANEL INDICATOR - ENRICHED,AlphaNumeric,,1,,Indicates if solar panel(s) are present. Values are Y=Yes or NULL.
245,TOTAL NUMBER OF UNITS - ALL BUILDINGS - ENRICHED,Numeric,,8,,"Number of residential, apartment or business units."
STRUCTURE SIZE - ENRICHED V3,,,,,,
246,UNIVERSAL BUILDING SQUARE FEET,Numeric,,9,,"The Building Square Footage that reflects the most accurate available for use in assessments or comparables (e.g., Living, Adjusted, Gross)."
247,UNIVERSAL BUILDING SQUARE FEET SOURCE CODE,AlphaNumeric,,1,,"The codes appearing in this field indicates the source used to populate the UNIVERSAL BUILDING SQUARE FEET field. A=ADJUSTED, B=TOTAL, D or R=GROUND FLOOR, G=GROSS, L=LIVING, M=BASE/MAIN, H = HEATED AREA"
248,BUILDING AREA SQUARE FEET,Numeric,,9,,The size of the building in square feet. This field is most commonly populated as an aggregate total when a county does not differentiate between living and non-living areas.
249,TOTAL LIVING AREA SQUARE FEET - ALL BUILDINGS - ENRICHED,Numeric,,10,,"This is the area of all buildings that are used for general living. This is typically the area of all buildings that is heated or air conditioned and generally does not include Garage, Porch or Unfinished Basement Square Footage values."
250,GROUND FLOOR AREA SQUARE FEET - ENRICHED,Numeric,,10,,"Square footage of the part of the building level with the ground. Generally, above the basement(s) and below the second floor."
251,BUILDING GROSS AREA SQUARE FEET,Numeric,,10,,This is the square footage for the entire building. Typically this represents all square feet under the roof.
252,BUILDING ADJUSTED AREA SQUARE FEET,Numeric,,10,,"This is the square footage used by the county or local taxing / assessment authority to determine Improvement Value. This figure is typically 100% of the living area, plus lower percentage of non-living area."
253,BASEMENT AREA SQUARE FEET,Numeric,,10,,This is the total square footage associated with the Basement portion of a building. This would include both finished and unfinished areas.
254,BASEMENT SIZE - ALL BUILDINGS - ENRICHED,Numeric,,10,,The size of a basement area measured in square feet.
255,BASEMENT SIZE BELOW GRADE - FINISHED - ENRICHED,Numeric,,10,,Square footage (sq. ft.) of basement below grade of the earth for listed property that is considered finished. Typically this is a whole number. e.g. 940 sq ft.
256,BASEMENT SIZE BELOW GRADE - UNFINISHED - ENRICHED,Numeric,,10,,Square footage (sq. ft.) of below ground line or below land grade for listed property that is considered unfinished. Typically this is a whole number. e.g. 940 sq ft.
257,GARAGE OR PARKING SQUARE FEET - ENRICHED,Numeric,,10,,Total square footage of the primary garage or parking area.
258,SECOND FLOOR AREA SQUARE FEET,Numeric,,11,3,Square footage of building level immediately above ground floor.
259,FINISHED BASEMENT AREA SQUARE FEET,Numeric,,11,3,Square footage of below grade area improved for occupancy.
260,UNFINISHED BASEMENT AREA SQUARE FEET,Numeric,,11,3,Square footage of below grade area not improved for occupancy.
261,POOL AREA SQUARE FEET - ENRICHED,Numeric,,8,,Total square footage for the pool on the property.
UTILITIES V2,,,,,,
262,FUEL TYPE CODE,AlphaNumeric,FUEL,3,,"Type of fuel used for heating the parcel (e.g., Solar, Gas, Oil)."
263,ELECTRICITY/WIRING TYPE CODE,AlphaNumeric,ELEC,3,,"Type of electricity and/or type of wiring used for a parcel (e.g., Average Wiring, Underground Wired, Private Source)."
264,SEWER TYPE CODE,AlphaNumeric,SEWER,3,,"Type of sewer system on the parcel (e.g., Public, Septic, Commercial)."
265,UTILITIES TYPE CODE,AlphaNumeric,UTIL,3,,"The type of utilities used in a building (e.g., Electric, Oil, Private)."
266,WATER TYPE CODE,AlphaNumeric,WATER,3,,"Type of water service on the parcel (e.g., Public, Well, Cistern)."
267,BUILDING FUEL TYPE CODE,AlphaNumeric,FUEL,3,,Primary heating fuel used in the building as provided by the source.
