724,PRIOR05 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
725,PRIOR05 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
726,PRIOR05 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
727,PRIOR05 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
728,PRIOR05 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
729,PRIOR05 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
730,PRIOR05 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
731,PRIOR05 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
732,PRIOR05 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
733,PRIOR05 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
734,PRIOR05 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
735,PRIOR05 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
736,PRIOR05 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
737,PRIOR05 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
738,PRIOR05 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
739,PRIOR05 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
740,PRIOR05 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
741,PRIOR05 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
742,PRIOR05 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
743,PRIOR05 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR06,,,,,,
744,PRIOR06 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
745,PRIOR06 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
746,PRIOR06 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
747,PRIOR06 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
748,PRIOR06 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
749,PRIOR06 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
750,PRIOR06 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
751,PRIOR06 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
752,PRIOR06 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
753,PRIOR06 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
754,PRIOR06 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
755,PRIOR06 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
756,PRIOR06 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
757,PRIOR06 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
758,PRIOR06 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
759,PRIOR06 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
760,PRIOR06 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
761,PRIOR06 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
762,PRIOR06 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
763,PRIOR06 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
764,PRIOR06 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
765,PRIOR06 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR07,,,,,,
766,PRIOR07 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
767,PRIOR07 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
768,PRIOR07 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
769,PRIOR07 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
770,PRIOR07 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
771,PRIOR07 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
772,PRIOR07 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
773,PRIOR07 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
774,PRIOR07 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
775,PRIOR07 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
776,PRIOR07 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
777,PRIOR07 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
778,PRIOR07 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
779,PRIOR07 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
780,PRIOR07 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
781,PRIOR07 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
782,PRIOR07 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
783,PRIOR07 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
784,PRIOR07 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
785,PRIOR07 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
786,PRIOR07 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
787,PRIOR07 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR08,,,,,,
788,PRIOR08 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
789,PRIOR08 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
790,PRIOR08 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
791,PRIOR08 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
792,PRIOR08 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
793,PRIOR08 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
794,PRIOR08 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
795,PRIOR08 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
796,PRIOR08 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
797,PRIOR08 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
798,PRIOR08 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
799,PRIOR08 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
800,PRIOR08 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
801,PRIOR08 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
802,PRIOR08 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
803,PRIOR08 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
804,PRIOR08 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
805,PRIOR08 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
806,PRIOR08 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
807,PRIOR08 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
808,PRIOR08 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
809,PRIOR08 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR09,,,,,,
810,PRIOR09 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
811,PRIOR09 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
812,PRIOR09 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
813,PRIOR09 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
814,PRIOR09 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
815,PRIOR09 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
816,PRIOR09 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
817,PRIOR09 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
818,PRIOR09 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
819,PRIOR09 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
820,PRIOR09 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
821,PRIOR09 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
822,PRIOR09 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
823,PRIOR09 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
824,PRIOR09 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
825,PRIOR09 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
826,PRIOR09 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
827,PRIOR09 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
828,PRIOR09 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
829,PRIOR09 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
830,PRIOR09 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
831,PRIOR09 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR10,,,,,,
832,PRIOR10 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
833,PRIOR10 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
834,PRIOR10 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
835,PRIOR10 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
836,PRIOR10 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
837,PRIOR10 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
838,PRIOR10 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
839,PRIOR10 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
840,PRIOR10 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
841,PRIOR10 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
842,PRIOR10 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
843,PRIOR10 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
844,PRIOR10 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
845,PRIOR10 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
846,PRIOR10 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
847,PRIOR10 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
848,PRIOR10 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
849,PRIOR10 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
850,PRIOR10 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
851,PRIOR10 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
852,PRIOR10 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
853,PRIOR10 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR11,,,,,,
854,PRIOR11 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
855,PRIOR11 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
856,PRIOR11 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
857,PRIOR11 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
858,PRIOR11 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
859,PRIOR11 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
860,PRIOR11 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
861,PRIOR11 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
862,PRIOR11 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
863,PRIOR11 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
864,PRIOR11 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
865,PRIOR11 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
866,PRIOR11 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
867,PRIOR11 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
868,PRIOR11 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
869,PRIOR11 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
870,PRIOR11 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
871,PRIOR11 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
872,PRIOR11 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
873,PRIOR11 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
874,PRIOR11 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
875,PRIOR11 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR12,,,,,,
876,PRIOR12 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
877,PRIOR12 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
878,PRIOR12 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
879,PRIOR12 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
880,PRIOR12 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
881,PRIOR12 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
882,PRIOR12 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
883,PRIOR12 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
884,PRIOR12 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
885,PRIOR12 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
886,PRIOR12 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
887,PRIOR12 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
888,PRIOR12 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
889,PRIOR12 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
890,PRIOR12 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
891,PRIOR12 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
892,PRIOR12 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
893,PRIOR12 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
894,PRIOR12 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
895,PRIOR12 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
896,PRIOR12 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
897,PRIOR12 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR13,,,,,,
898,PRIOR13 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
899,PRIOR13 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
900,PRIOR13 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
901,PRIOR13 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
902,PRIOR13 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
903,PRIOR13 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
904,PRIOR13 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
905,PRIOR13 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
906,PRIOR13 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
907,PRIOR13 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
908,PRIOR13 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
909,PRIOR13 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
910,PRIOR13 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
911,PRIOR13 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
912,PRIOR13 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
913,PRIOR13 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
914,PRIOR13 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
915,PRIOR13 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
916,PRIOR13 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
917,PRIOR13 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
918,PRIOR13 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
919,PRIOR13 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR14,,,,,,
920,PRIOR14 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
921,PRIOR14 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
922,PRIOR14 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
923,PRIOR14 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
924,PRIOR14 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
925,PRIOR14 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
